search URL:,https://patents.google.com/?q=%22digital+identity%22&before=priority:20231231&after=priority:20200101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-11487862-B2,Basic input/output system protection using multi-factor authentication based on digital identity values ,EMC IP Holding Company LLC,"Tomer Shachar, Yevgeni Gehtman, Maxim Balin, Or Herman Saffar",2021-01-18,2021-01-18,2022-11-01,2022-11-01,https://patents.google.com/patent/US11487862B2/en,https://patentimages.storage.googleapis.com/db/86/93/9492e0397af450/US11487862-20221101-D00000.png
CN-115834162-A,"Distributed digital identity management method, trusted identity chain and user terminal ",中国联合网络通信集团有限公司,"季玲玲, 蒋成, 许翀, 加雄伟, 穆晓君",2022-11-08,2022-11-08,2023-03-21,,https://patents.google.com/patent/CN115834162A/en,https://patentimages.storage.googleapis.com/a2/2d/06/a871f6b0a053f4/HDA0003932292280000011.png
CN-113726519-A,"Digital identity management method and device, electronic equipment and storage medium ","山东伏羲智库互联网研究院, 伏羲科技(菏泽)有限公司","李晓东, 张有宜, 李颖, 王翠翠",2021-08-16,2021-08-16,2021-11-30,,https://patents.google.com/patent/CN113726519A/en,https://patentimages.storage.googleapis.com/98/bc/50/3de72cba0c9c95/HDA0003214181450000011.png
CN-112653767-A,"Digital identity management method and device, electronic equipment and readable storage medium ","北京天融信网络安全技术有限公司, 北京天融信科技有限公司, 北京天融信软件有限公司","杨渝, 王炜, 江军, 陈世武",2020-12-25,2020-12-25,2021-04-13,,https://patents.google.com/patent/CN112653767A/en,https://patentimages.storage.googleapis.com/cf/37/c9/b192657558e02e/HDA0002860437550000011.png
CN-116152971-A,Electronic license application method and device based on digital identity code ,新大陆（福建）公共服务有限公司,"林龙, 林乐然, 林言国",2022-12-30,2022-12-30,2023-05-23,,https://patents.google.com/patent/CN116152971A/en,https://patentimages.storage.googleapis.com/62/77/c9/83d40749cbb7ce/HDA0004029388470000011.png
CN-114021101-A,Digital identity recognition system on block chain ,"北京八分量信息科技有限公司, 杭州七芽区块链科技有限公司","果霖, 阮安邦, 魏明, 陈旭明",2021-01-04,2021-01-04,2022-02-08,,https://patents.google.com/patent/CN114021101A/en,https://patentimages.storage.googleapis.com/6a/10/a6/346229e0cd3e85/HDA0002881842150000011.png
CN-113163013-B,Block chain digital identity customizable generation method and device ,中国工商银行股份有限公司,"夏韵, 刘刚, 裴磊, 彭顺求",2021-04-27,2021-04-27,2022-09-27,2022-09-27,https://patents.google.com/patent/CN113163013B/en,https://patentimages.storage.googleapis.com/50/62/8e/c35c111f8c5d69/HDA0003041424020000011.png
EP-3890238-A1,Renewing of digital identity documents ,Thales Dis France Sa,"Michael Webster, Martin David, Thomas Schalldach, Gérald Maunier",2020-04-03,2020-04-03,2021-10-06,,https://patents.google.com/patent/EP3890238A1/en,https://patentimages.storage.googleapis.com/15/81/a6/76e826e9e15c64/imgf0001.png
CN-112836227-B,Method for applying trusted digital identity ,新大陆（福建）公共服务有限公司,"林龙, 刘峰, 林乐然",2021-02-07,2021-02-07,2021-11-19,2021-11-19,https://patents.google.com/patent/CN112836227B/en,https://patentimages.storage.googleapis.com/59/6d/14/c768b2a0ab4df8/HDA0002941077990000011.png
EP-4120104-A1,Method for generating a digital identity document of an individual from a physical official identity document ,Imprimerie Nationale,"Sylvain Auchere, Jean-Noël MALBOROUGT",2021-07-16,2022-07-12,2023-01-18,,https://patents.google.com/patent/EP4120104A1/en,https://patentimages.storage.googleapis.com/ac/d8/37/0be9eb6bee9418/imgf0001.png
WO-2022248404-A1,A method for managing a digital identity ,"Michael Seifert, Todd Mitchell","Michael Seifert, Todd Mitchell",2021-05-25,2022-05-23,2022-12-01,,https://patents.google.com/patent/WO2022248404A1/en,
CN-114357424-A,Block chain-based self-ownership digital identity management implementation method and system ,浪潮云信息技术股份公司,"宋明明, 王伟兵, 杨海勇, 张岚",2021-12-27,2021-12-27,2022-04-15,,https://patents.google.com/patent/CN114357424A/en,https://patentimages.storage.googleapis.com/7e/65/a5/15b2d4faedfff5/HDA0003436044910000011.png
WO-2023043465-A1,Adaptive recovery for digital identity platform ,Visa International Service Association,"Mihai Christodorescu, Sunpreet Singh ARORA, Maliheh Shirvanian",2021-09-20,2021-09-20,2023-03-23,,https://patents.google.com/patent/WO2023043465A1/en,
CN-113591070-A,"Digital identity management method, platform, device, electronic equipment and storage medium ",湖北天天数链技术有限公司,"李�杰, 郭玮, 时宝旭",2021-08-10,2021-08-10,2021-11-02,,https://patents.google.com/patent/CN113591070A/en,https://patentimages.storage.googleapis.com/25/03/ae/29faa437a9734e/HDA0003204304430000011.png
KR-20220067939-A,Device and method for detecting and tracking fraudulent use of distributed digital identity authentication ledger ,케이포시큐리티 주식회사,박경철,2020-11-18,2020-11-18,2022-05-25,,https://patents.google.com/patent/KR20220067939A/en,https://patentimages.storage.googleapis.com/42/68/13/9779d58503e226/pat00001.png
CN-111416799-A,Digital identity recognition system on block chain ,厦门区块链云科技有限公司,"曾俊杰, 杨志文, 张志�, 吴凯云",2020-03-06,2020-03-06,2020-07-14,,https://patents.google.com/patent/CN111416799A/en,https://patentimages.storage.googleapis.com/48/53/b8/565a221dccd3a1/HDA0002403044330000011.png
US-2023110546-A1,Digital identity network gateway ,The Toronto-Dominion Bank,"Milos Dunjic, David Samuel TAX, Pranay Chander GUPTA, Christopher Mark JONES",2021-09-24,2021-09-24,2023-04-13,,https://patents.google.com/patent/US20230110546A1/en,https://patentimages.storage.googleapis.com/d6/bb/b2/93ec5bbe58b806/US20230110546A1-20230413-D00000.png
US-2023020703-A1,System and method for a trusted digital identity platform ,The Auto Club Group,Gopal PADINJARUVEETIL,2021-07-14,2021-07-14,2023-01-19,,https://patents.google.com/patent/US20230020703A1/en,https://patentimages.storage.googleapis.com/69/01/04/0cf7589e3cf4a8/US20230020703A1-20230119-D00000.png
CN-112989300-A,Digital identity information processing method and device and electronic equipment ,"京东数科海益信息科技有限公司, 京东数字科技控股股份有限公司",苟喜霞,2021-03-15,2021-03-15,2021-06-18,,https://patents.google.com/patent/CN112989300A/en,https://patentimages.storage.googleapis.com/9f/2f/68/d5f543eb16b3da/HDA0002977240850000011.png
US-2022284749-A1,Automatic creation and management of digital identity profiles for access control ,"Sensormatic Electronics, LLC",Lipphei Adam,2021-03-08,2021-03-08,2022-09-08,,https://patents.google.com/patent/US20220284749A1/en,https://patentimages.storage.googleapis.com/1c/46/8f/dfb6f6a53acc75/US20220284749A1-20220908-D00000.png
US-2022171840-A1,Hardware System Protection Using Verification of Hardware Digital Identity Values ,EMC IP Holding Company LLC,"Maxim Balin, Tomer Shachar, Yevgeni Gehtman",2020-11-27,2020-11-27,2022-06-02,,https://patents.google.com/patent/US20220171840A1/en,https://patentimages.storage.googleapis.com/52/8a/44/c3659ccad5d39a/US20220171840A1-20220602-D00000.png
US-2023177495-A1,Systems and methods for digital identity score ,Allstate Insurance Company,"Columb Duffy, Brian Rice, Ryan Faulkner, Brennan Gee",2021-12-03,2021-12-03,2023-06-08,,https://patents.google.com/patent/US20230177495A1/en,https://patentimages.storage.googleapis.com/12/55/7a/c724dda00abd44/US20230177495A1-20230608-D00000.png
AU-2020102854-A4,Digital Identity Verification and Signing System ,"Smith, Cordell MR, Thelawstore.com.au Pty Ltd",Cordell Smith,2020-10-19,2020-10-19,2020-12-17,2020-12-17,https://patents.google.com/patent/AU2020102854A4/en,
CN-114553456-A,Digital identity network alerts ,律商联讯风险解决方案公司,"彼得·约瑟夫·格林, 迪恩·韦纳特, 大卫·布赫勒, 布莱恩·诺斯",2020-11-19,2021-11-19,2022-05-27,,https://patents.google.com/patent/CN114553456A/en,https://patentimages.storage.googleapis.com/62/6d/1c/de2b6536d858dc/HDA0003363746090000011.png
CN-113627959-B,Method and device for generating digital identity of geographic marking product ,支付宝(杭州)信息技术有限公司,"沈晓东, 许磊, 于镳",2021-09-29,2021-09-29,2022-08-19,2022-08-19,https://patents.google.com/patent/CN113627959B/en,https://patentimages.storage.googleapis.com/77/eb/1f/204c4b02c21172/210924105843.png
CN-112861107-B,Application method for storing credible digital identity file in IC card medium ,新大陆（福建）公共服务有限公司,"林言国, 陈承平",2021-02-07,2021-02-07,2022-06-21,2022-06-21,https://patents.google.com/patent/CN112861107B/en,https://patentimages.storage.googleapis.com/c7/e3/55/c7eebfdd6503b9/HDA0002938272080000011.png
CN-115118440-A,Writing method and system for terminal digital identity ,北京智芯微电子科技有限公司,"唐小飞, 崔炳荣, 赵东艳, 李德建, 张喆, 朱学刚, 刁明响, 李恺鑫",2022-08-29,2022-08-29,2022-09-27,,https://patents.google.com/patent/CN115118440A/en,https://patentimages.storage.googleapis.com/30/22/9e/7423e54d313323/220816105526.png
CN-219327419-U,Intelligent door lock based on digital identity ,山东齐鲁公共安全研究院有限公司,"王海增, 詹毅雄",2023-02-27,2023-02-27,2023-07-11,2023-07-11,https://patents.google.com/patent/CN219327419U/en,https://patentimages.storage.googleapis.com/0d/81/45/c20c362fe337b3/HDA0004097498640000011.png
CN-217360807-U,Portable credible digital identity of low-power consumption exhibition sign indicating number bluetooth equipment ,新大陆（福建）公共服务有限公司,"林龙, 宋云, 李源, 林海堤",2021-11-22,2021-11-22,2022-09-02,2022-09-02,https://patents.google.com/patent/CN217360807U/en,https://patentimages.storage.googleapis.com/b3/53/f2/360e93d950e828/HDA0003367811610000011.png
CN-115664801-A,Block chain-based distributed digital identity management authentication method and system ,上海和数软件有限公司,唐毅,2022-10-25,2022-10-25,2023-01-31,,https://patents.google.com/patent/CN115664801A/en,https://patentimages.storage.googleapis.com/65/54/e4/4cc7ed322897d1/HDA0003907735380000011.png
CN-214376474-U,Desktop code scanning box with trusted digital identity verification capability ,新大陆（福建）公共服务有限公司,"李源, 林海堤",2021-02-07,2021-02-07,2021-10-08,2021-10-08,https://patents.google.com/patent/CN214376474U/en,https://patentimages.storage.googleapis.com/d9/dd/9d/54a2b74ee299c3/HDA0002938182100000011.png
CN-114679473-B,Financial account management system and method based on distributed digital identity ,青岛闪收付信息技术有限公司,"刘洪涛, 陈健",2022-03-18,2022-03-18,2022-12-23,2022-12-23,https://patents.google.com/patent/CN114679473B/en,https://patentimages.storage.googleapis.com/79/f6/78/18d292c8b91e3e/HDA0003553906290000011.png
CN-112583587-B,"Digital identity construction method, system, management equipment and storage medium ",杭州趣链科技有限公司,"李伟, 邱炜伟, 蔡亮, 张帅, 匡立中",2020-12-11,2020-12-11,2022-11-01,2022-11-01,https://patents.google.com/patent/CN112583587B/en,https://patentimages.storage.googleapis.com/26/16/12/092b95695d1f29/HDA0002830781560000011.png
CA-3176816-A1,A system and method using blockchain and non-fungible digital identity tokens to deliver digital and real-world assets bound with validated identity and other credentials ,Sal Khan,Sal Khan,2021-10-16,2022-09-28,2023-04-16,,https://patents.google.com/patent/CA3176816A1/en,
CN-113901504-A,Online shopping privacy protection method based on distributed digital identity ,安徽高山科技有限公司,"杨宁波, 张栋",2021-10-28,2021-10-28,2022-01-07,,https://patents.google.com/patent/CN113901504A/en,https://patentimages.storage.googleapis.com/cb/4d/c9/5391ab9441e975/HDA0003326548010000011.png
WO-2023012808-A1,A system and method for managing digital identity of a user in a digital ecosystem ,"SRINIVAS RAJGOPAL, Anasapurapu","Sukanta Sahoo, GovindRaj Jayaram",2021-08-04,2021-10-18,2023-02-09,,https://patents.google.com/patent/WO2023012808A1/en,
CN-113627918-A,Settlement payment method and device based on distributed digital identity DID ,苏州长通互联科技有限公司,"王晓亮, 乔伟平, 马宇峰",2021-07-20,2021-07-20,2021-11-09,,https://patents.google.com/patent/CN113627918A/en,https://patentimages.storage.googleapis.com/b3/80/66/41ae3396899ad2/HDA0003172059990000011.png
CN-113989082-A,Method for generating digital identity card of expressway service area ,成都中和星元大数据服务有限公司,不公告发明人,2020-07-27,2020-07-27,2022-01-28,,https://patents.google.com/patent/CN113989082A/en,https://patentimages.storage.googleapis.com/03/47/4c/4dd40d8ac668f1/HDA0002603844330000011.png
EP-4231583-A1,Methods and arrangements for establishing digital identity ,Gurulogic Microsystems Oy,Tuomas KÄRKKÄINEN,2022-02-16,2022-02-16,2023-08-23,,https://patents.google.com/patent/EP4231583A1/en,https://patentimages.storage.googleapis.com/0a/a9/dd/fb3d9312ef6bfb/imgf0001.png
CN-116596420-A,Logistics real-name authentication method and system based on digital identity ,珠海市正北投资有限公司,请求不公布姓名,2023-05-12,2023-05-12,2023-08-15,,https://patents.google.com/patent/CN116596420A/en,
CN-116582297-A,Block chain credible digital identity authentication method oriented to electronic evidence service system ,公安部第一研究所,"汪宁, 于晓昀, 朱芸芸, 肖飞, 张宝宝, 赵佳轩, 王浩, 武依冰, 王欣, 朱振华, 刘媛媛, 任超瑛, 纪国惠, 肖崇星, 翁海腾, 邓磊, 王乾峰, 李东栋, 王肖肖, 熊波",2023-04-07,2023-04-07,2023-08-11,,https://patents.google.com/patent/CN116582297A/en,
CN-116346355-A,"Block chain digital identity processing method, device and system ",中国工商银行股份有限公司,"陈浩坚, 苏恒, 张叶飞, 江洪",2023-03-22,2023-03-22,2023-06-27,,https://patents.google.com/patent/CN116346355A/en,https://patentimages.storage.googleapis.com/81/96/c1/049147b33df58d/HDA0004140238380000011.png
CN-116232737-A,"Point-to-point distributed digital identity connection establishment method, device, equipment and medium ","中钞信用卡产业发展有限公司, 中国印钞造币集团有限公司","温化冰, 平庆瑞, 张一锋",2023-03-06,2023-03-06,2023-06-06,,https://patents.google.com/patent/CN116232737A/en,https://patentimages.storage.googleapis.com/79/41/52/f226c96916e338/HDA0004123722450000011.png
