search URL:,https://patents.google.com/?q=%22digital+identity%22&before=priority:20191231&after=priority:20150101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-10846733-B2,Systems and methods for incentivizing digital identity verification ,block.one,"Daniel J. Larimer, Richard B. Whitner, Thomas C. Hallgren, Todd B. Fleming",2018-12-11,2018-12-11,2020-11-24,2020-11-24,https://patents.google.com/patent/US10846733B2/en,https://patentimages.storage.googleapis.com/dc/34/e0/e369484238ddb6/US10846733-20201124-D00000.png
CN-109981654-A,Digital identity generation method and device ,"安信数字(广州)科技有限公司, 广东中育至诚科技有限公司, 湖南中育教育卡应用大数据工程研究有限公司","何鸥翔, 徐雪松, 蔡燕, 邵飞, 王刚, 颜星",2019-03-28,2019-03-28,2019-07-05,,https://patents.google.com/patent/CN109981654A/en,
EP-3852302-A1,"Method for creating a blockchain digital identity, based on an electronic signature ","Signe, S.A., Nodalblock, S.L.","Antonio PINEDO HOYVIK, Miguel Angel CARMONA TAMAYO, Andrés VAZQUEZ SANCHEZ, Teodoro SANCHEZ JIMENEZ, Carina ESTRADA VILLEGAS, María José MARTINEZ VIVAS, Ariano HERNANDEZ HUERTA",2018-09-12,2018-09-12,2021-07-21,,https://patents.google.com/patent/EP3852302A1/en,https://patentimages.storage.googleapis.com/cb/00/c1/9aae3f41518832/imgf0001.png
CN-110991253-B,Face digital identity recognition method and device based on blockchain ,中国联合网络通信集团有限公司,"刘千仞, 薛淼, 任梦璇, 马少武",2019-11-08,2019-11-08,2023-04-28,2023-04-28,https://patents.google.com/patent/CN110991253B/en,https://patentimages.storage.googleapis.com/87/31/5c/c82b7fe4c06872/HDA0002265444570000011.png
CN-107591035-B,Aircraft comprehensive management and control system and method based on digital identity recognition ,山东东进航空科技有限公司,"廖青, 曹全宗, 宗朋, 邵怀龙",2017-09-15,2017-09-15,2021-01-29,2021-01-29,https://patents.google.com/patent/CN107591035B/en,https://patentimages.storage.googleapis.com/0a/6e/fd/18b677c18e888e/HDA0001409111150000011.png
CN-111131164-A,"Block chain-based digital identity implementation method, equipment and medium ",山东爱城市网信息技术有限公司,"宋明明, 庞松涛, 商广勇, 王伟兵, 马岩堂, 李佳",2019-11-27,2019-11-27,2020-05-08,,https://patents.google.com/patent/CN111131164A/en,https://patentimages.storage.googleapis.com/6a/c7/d0/a5fb086bb95aa0/HDA0002292198010000011.png
CN-110995670-A,Block chain-based digital identity information management method and system ,深圳市雄帝科技股份有限公司,"韩家伟, 金杰, 蔡琳",2019-11-20,2019-11-20,2020-04-10,,https://patents.google.com/patent/CN110995670A/en,https://patentimages.storage.googleapis.com/97/0c/3b/6693818dd079b0/HDA0002280265390000011.png
US-11238683-B1,Methods and apparatus for enabling digital identity support on legacy access control systems ,"Proxy, Inc.","Denis Mars, Simon Ratner",2019-04-24,2020-04-24,2022-02-01,2022-02-01,https://patents.google.com/patent/US11238683B1/en,https://patentimages.storage.googleapis.com/38/32/2b/40a794948a0449/US11238683-20220201-D00000.png
FR-3049137-A1,METHOD FOR MANAGING INTELLIGENT CONTRACTS WITH AND WITHOUT DIGITAL IDENTITY THROUGH A DECENTRALIZED COMPUTER NETWORK ,Sebastien Dupont,Sebastien Dupont,2016-03-21,2017-03-20,2017-09-22,,https://patents.google.com/patent/FR3049137A1/en,
CN-109885995-A,"A kind of digital identity confirmation method, device and electronic equipment ",弦子科技(北京)有限公司,"李茗, 张海, 魏帆",2018-12-29,2019-01-10,2019-06-14,,https://patents.google.com/patent/CN109885995A/en,
US-2017288877-A1,Delivering digital identity documents that are vetted as trusted in a secured manner ,International Business Machines Corporation,"William F. Abt, JR., Daniel A. Gisolfi, Asher C. Johnson, Richard Redpath",2016-04-05,2016-04-05,2017-10-05,,https://patents.google.com/patent/US20170288877A1/en,https://patentimages.storage.googleapis.com/32/0a/9d/b9db145523f51c/US20170288877A1-20171005-D00000.png
US-11233647-B1,Digital identity authentication system ,Hushmesh Inc.,Jean-Emmanuel Fontaine,2018-04-13,2019-04-15,2022-01-25,2022-01-25,https://patents.google.com/patent/US11233647B1/en,https://patentimages.storage.googleapis.com/db/01/07/c2db0bcb10d391/US11233647-20220125-D00000.png
FR-3073643-A1,METHOD FOR OBTAINING A DIGITAL IDENTITY OF HIGH LEVEL OF SECURITY ,Imprimeria Nationale Sa,"Stephanie Lion, Thomas Foutrein, Thomas Fleury",2017-11-10,2017-11-10,2019-05-17,,https://patents.google.com/patent/FR3073643A1/en,
AU-2017100646-A4,A system and method of extracting text and image from an identity card (including documents) for verification of a person’s digital identity online by implementing an online id checker application (“OIC App”). ,"Lay, Paul Mr",Paul Lay,2017-06-02,2017-06-02,2017-07-13,2017-07-13,https://patents.google.com/patent/AU2017100646A4/en,
TW-M591661-U,Digital Identity Management System ,李婷婷,李婷婷,2019-10-25,2019-10-25,2020-03-01,,https://patents.google.com/patent/TWM591661U/en,https://patentimages.storage.googleapis.com/47/f7/d3/e7ed5072b63c30/108214083-A0305-03-0001-1.png
AU-2017101064-A4,A system and method of extracting data (ie. text and/or image) from an identity card via a user’s mobile (smart) phone (or computer or tablet) for automatic verification of that user’s digital identity online for an agent (or another user) (“id-checkr”). ,Id-Checkr Pty Ltd,Paul Lay,2017-08-04,2017-08-04,2017-08-31,2017-08-31,https://patents.google.com/patent/AU2017101064A4/en,
CN-110990814-A,"Trusted digital identity authentication method, system, equipment and medium ",新大陆（福建）公共服务有限公司,"林龙, 刘峰, 林海堤, 李源",2019-10-29,2019-10-29,2020-04-10,,https://patents.google.com/patent/CN110990814A/en,https://patentimages.storage.googleapis.com/1f/5b/b9/89e5b9adc7d105/HDA0002251356220000011.png
CN-207115471-U,"Navigation "" low slow small "" aircraft digital identity electronic marking system ",山东东进航空科技有限公司,"邵怀龙, 宗朋, 张清刚, 曹全宗",2017-09-15,2017-09-15,2018-03-16,2018-03-16,https://patents.google.com/patent/CN207115471U/en,
CN-110598422-A,Trusted identity authentication system and method based on mobile digital certificate ,浙江葫芦娃网络集团有限公司,唐正荣,2019-08-01,2019-08-01,2019-12-20,,https://patents.google.com/patent/CN110598422A/en,
US-11729616-B1,Self-sovereign identification via digital credentials for identity attributes ,"Wells Fargo Bank, N.A.","Harmit Singh Dhanoa, Andrew G. Foote, Nikolai Stroke, Duc M. Trinh",2019-10-10,2022-08-29,2023-08-15,2023-08-15,https://patents.google.com/patent/US11729616B1/en,https://patentimages.storage.googleapis.com/bd/9b/30/0c0c186ac75f4d/US11729616-20230815-D00000.png
KR-20180007071-A,Method of determining patient case identity in digital pathology system ,주식회사 인피니트헬스케어,"황만원, 김성용, 뒤 히엔 팜, 김명진",2016-07-12,2016-07-12,2018-01-22,,https://patents.google.com/patent/KR20180007071A/en,https://patentimages.storage.googleapis.com/81/e6/e7/1dc350e9307422/pat00002.png
CN-210348302-U,Intelligent display terminal of credible education digital identity ,广州童联信息科技有限公司,"刘旭, 刘绪伟",2019-06-14,2019-06-14,2020-04-17,2020-04-17,https://patents.google.com/patent/CN210348302U/en,https://patentimages.storage.googleapis.com/2e/64/76/bc7e57ac36af21/HDA0002095144250000011.png
US-2020250283-A1,Digital identity social graph ,block.one,"Daniel J. Larimer, Richard B. Whitner, Thomas C. Hallgren, Todd B. Fleming",2018-12-11,2018-12-11,2020-08-06,,https://patents.google.com/patent/US20200250283A1/en,https://patentimages.storage.googleapis.com/8e/ab/52/68786d5017fe22/US20200250283A1-20200806-D00000.png
CN-111130761-B,Digital right identity identification method and system ,丁爱民,"丁爱民, 王继龙, 沙天兵, 彭悦勇",2019-11-12,2019-11-12,2022-07-29,2022-07-29,https://patents.google.com/patent/CN111130761B/en,https://patentimages.storage.googleapis.com/a2/ea/f3/330ba82e9b1d6b/HDA0002269989520000011.png
US-2023131814-A1,Digital identity sharing ,"Early Warning Services, Llc","Dougal J. Brindley, Gregory Slowiak",2019-06-21,2022-12-22,2023-04-27,,https://patents.google.com/patent/US20230131814A1/en,https://patentimages.storage.googleapis.com/97/2c/71/754bc71a668893/US20230131814A1-20230427-D00000.png
US-11488165-B1,Method and apparatus for digital identity authentication ,United Services Automobile Association (Usaa),"Patrick ADAM, Dustin Starr Trimmier, Steven Gonzalez",2019-05-01,2020-04-30,2022-11-01,2022-11-01,https://patents.google.com/patent/US11488165B1/en,https://patentimages.storage.googleapis.com/ff/70/9d/2d346710394413/US11488165-20221101-D00000.png
US-2022222954-A1,Identity verification or identification method using handwritten signatures affixed to a digital sensor ,Institut Mines Telecom,"Nesma HOUMANI, Sonia GARCIA-SALICETTI",2019-03-21,2020-03-10,2022-07-14,,https://patents.google.com/patent/US20220222954A1/en,https://patentimages.storage.googleapis.com/e7/1d/fb/90d45021aa8994/US20220222954A1-20220714-D00000.png
US-11438331-B1,Digital identity sign-in ,"Early Warning Services, Llc","Gregory Slowiak, Eric Woodward, Philip Lam, Jeff Shultz",2019-06-21,2020-06-22,2022-09-06,2022-09-06,https://patents.google.com/patent/US11438331B1/en,https://patentimages.storage.googleapis.com/b8/59/6f/cdaf4d255e204a/US11438331-20220906-D00000.png
WO-2021107755-A1,A system and method for digital identity data change between proof of possession to proof of identity ,Mimos Berhad,"Galoh Rashidah Haron, Dahlia DIN, Nor Izyani Daud, Moesfa Soeheila MOHAMAD",2019-11-29,2020-07-27,2021-06-03,,https://patents.google.com/patent/WO2021107755A1/en,
ES-2589141-A2,"Method for generating a digital identity for a user of a mobile device, digital user identity, and authentication method using said digital user identity ","Ebiid, Products & Solutions, S.L.","Jordi MASÍAS, Xavier TARRÉS, Roger OLIVET",2015-01-05,2015-01-05,2016-11-10,,https://patents.google.com/patent/ES2589141A2/en,
US-2019230506-A1,Digital identity verification system ,"Zeeshan Malik, JR.","Zeeshan Malik, JR.",2016-08-17,2018-09-10,2019-07-25,,https://patents.google.com/patent/US20190230506A1/en,https://patentimages.storage.googleapis.com/97/20/a3/eb9b0cc6fd22ab/US20190230506A1-20190725-D00000.png
CN-109544676-A,A kind of matter input block chain digital identity construction device and method ,武汉汉博伟业科技有限公司,"操瑞青, 崔建立",2018-10-25,2018-10-25,2019-03-29,,https://patents.google.com/patent/CN109544676A/en,
TW-I803721-B,Systems and methods for incentivizing digital identity verification ,英屬開曼群島商牛市全球有限公司,"丹尼爾 Ｊ 拉雷米爾, 理察 Ｂ 惠特尼, 湯瑪斯 Ｃ 哈葛蘭, 塔德 Ｂ 佛雷明",2018-12-11,2019-12-11,2023-06-01,2023-06-01,https://patents.google.com/patent/TWI803721B/en,https://patentimages.storage.googleapis.com/fa/f9/91/4972eccf9a1d38/108145406-A0304-14-0001-1.png
WO-2020106238-A1,A system for creating and storing user specific digital identity ,Turkcell Teknoloji Arastirma Ve Gelistirme Anonim Sirketi,Muhterem Kaan TERZIOGLU,2018-11-23,2018-12-30,2020-05-28,,https://patents.google.com/patent/WO2020106238A1/en,
KR-20190082449-A,Blockchain based digital identity management system ,정한재,정한재,2018-01-02,2018-01-02,2019-07-10,,https://patents.google.com/patent/KR20190082449A/en,https://patentimages.storage.googleapis.com/74/3e/45/0af4a5fed44c6b/pat00001.png
FR-3049101-A1,METHOD FOR MANAGING INTELLIGENT CONTRACTS WITH AND WITHOUT DIGITAL IDENTITY THROUGH A DECENTRALIZED COMPUTER NETWORK ,Sebastien Jean Serge Dupont,Sebastien Jean Serge Dupont,2016-03-21,2016-03-21,2017-09-22,,https://patents.google.com/patent/FR3049101A1/en,
TW-201921285-A,"Multi-dimensional barcode identity authentication method and authentication server mechanism that is applicable to a digital certificate device, an inspection device, and an authentication server mechanism in communication with the digital certificate device and the inspection device ",楊建綱,楊建綱,2017-03-29,2017-03-29,2019-06-01,,https://patents.google.com/patent/TW201921285A/en,
TH-1901006121-A,Digital identity generation system ,"นางรัชดา เรืองสิน, นางสาวรัตนากร แสนศักดิ์, นางสาววราภรณ์ นวลแปง, นางสาวสมรลักษณ์ แจ่มแจ้ง, นายสุธางค์ สวัสดี, นายอานนท์ จินดาดวง, สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ","พิเชฐจำเริญ นางสาวศศกร, นางสาวศศกรพิเชฐจำเริญ, ชัยสวัสดิ์ นางสาวศิริบูรณ์, นางสาวศิริบูรณ์ชัยสวัสดิ์, เทียนขาว วัธนวิสิต นางสาวสินีนาฏ, นางสาวสินีนาฏเทียนขาววัธนวิสิต, รัตนเลิศนุสรณ์ นายเอกฉันท์, นายเอกฉันท์รัตนเลิศนุสรณ์, วรกุลพิพัฒน์ นายชาลี, นายชาลีวรกุลพิพัฒน์",,2019-09-27,2021-03-22,,https://patents.google.com/patent/TH1901006121A/en,
US-2022188395-A1,Digital identity management device ,"Rb Global Mobile Solutions, Llc",Roberta Ann Bienfait,2018-11-30,2022-02-08,2022-06-16,,https://patents.google.com/patent/US20220188395A1/en,https://patentimages.storage.googleapis.com/0f/47/b6/fb437f490c6ffc/US20220188395A1-20220616-D00000.png
EP-3648035-A1,"System and method for managing the transaction of payments and other financial actions, databases integration, authentication / digital identity ","Sforza, Maurizio",maurizio sforza,2018-11-05,2018-11-05,2020-05-06,,https://patents.google.com/patent/EP3648035A1/en,https://patentimages.storage.googleapis.com/f3/f0/c6/06ac736e21fa1e/imgf0001.png
CN-109858913-B,Method and device for evaluating digital identity credit and electronic equipment ,弦子科技(北京)有限公司,"李茗, 张海, 魏帆",2018-12-29,2019-01-10,2021-04-16,2021-04-16,https://patents.google.com/patent/CN109858913B/en,https://patentimages.storage.googleapis.com/dd/88/82/feb18ad146db2c/HDA0001942050340000011.png
TW-202117566-A,Digital identity management system and method wherein the system includes at least one electronic device and a blockchain network system ,李婷婷,"李婷婷, 葛如鈞",2019-10-25,2019-10-25,2021-05-01,,https://patents.google.com/patent/TW202117566A/en,https://patentimages.storage.googleapis.com/39/86/e8/960625a11f3d23/108138606-A0101-14-0001-1.png
IT-201700070226-U1,RADIAL SYMMETRY BOX WITH DIGITAL IDENTITY AND USE AS ADVERTISING MEDIUM ,Romeo Sacco,"Romeo Sacco, Francesca Romana Sacco",2017-06-23,2017-06-23,2018-12-23,,https://patents.google.com/patent/IT201700070226U1/en,
WO-2021137833-A1,A system for creating digital identity ,Turkcell Teknoloji Arastirma Ve Gelistirme Anonim Sirketi,"Okan CELEP, Serhan Mert Kir, Recep Yildiz, Gurcan ERIM, Mikail Abdullah ORAL",2019-12-31,2020-12-29,2021-07-08,,https://patents.google.com/patent/WO2021137833A1/en,
CN-207620221-U,A kind of prefabricated jesting beam of embedded digital identity card ,北京市燕通建筑构件有限公司,"任成传, 韩冬松, 张欣欣, 徐光辉, 刘兴华",2017-07-06,2017-07-06,2018-07-17,2018-07-17,https://patents.google.com/patent/CN207620221U/en,
GB-201509808-D0,Digital identity system ,Yoti Ltd,,2015-06-05,2015-06-05,2015-07-22,,https://patents.google.com/patent/GB201509808D0/en,
CN-111917693-A,Network identity authentication system for dynamically identifying digital identity ,董云鹏,董云鹏,2019-05-10,2019-05-10,2020-11-10,,https://patents.google.com/patent/CN111917693A/en,https://patentimages.storage.googleapis.com/1a/c5/0d/47334acb2b1aa0/190507145619.png
